standardized_smiles,scaffold,pic50,split
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OC(F)F)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,8.55,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(Cl)c2F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1,7.87,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,8.09,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC(F)F)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,7.73,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC4(F)CC4)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnc(OCC2CC2)cn1,8.0,validation
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCC1(F)F,O=C(Nc1cccc(C2CCCC=N2)c1)c1cnccn1,7.540000000000001,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]2COC3(CC3)C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC4(CC4)OCC32)c1)c1cnccn1,7.66,test
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,8.13,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]2[C@H](CF)OCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,7.97,train
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCc4ncco4)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1cnc(OCc2ncco2)cn1,7.84,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Br)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,7.49,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Br)cc3O)ccc2F)COC1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,7.66,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,7.095,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1ccccn1,7.7,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(C(F)F)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,6.9350000000000005,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2Cl)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.6,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CO)ccc2Cl)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.29,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2Cl)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.36,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,7.415,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.35,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)cc(F)c2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,7.325,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2Cl)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.26,train
NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,7.335,train
NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,7.75,train
NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1cc[nH]n1,7.66,train
NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,7.63,train
NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cnc2F)[C@H]2C[C@H]2O1,O=C(Nc1cncc(C2N=COC3CC32)c1)c1cc[nH]n1,7.24,validation
NC1=N[C@](CF)(c2cc(NC(=S)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,S=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,6.665,train
NC1=N[C@](CF)(c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(NCc3cc[nH]n3)c2)C2CC2O1,6.8,train
NC1=N[C@](CF)(c2cc(Nc3cc(-c4ccccc4)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3cc(-c4ccccc4)ccn3)c2)CCO1,5.3,test
NC1=N[C@](CF)(c2cc(Nc3cc(Cl)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3ccccn3)c2)CCO1,4.93,train
NC1=N[C@](CF)(c2cc(Nc3ccnc(Br)c3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3ccncc3)c2)CCO1,5.275,train
NC1=N[C@](CF)(c2cc(Nc3ncc(F)c4cc(C#CC5CC5)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,C(#CC1CC1)c1cnc2c(Nc3cccc(C4CCOC=N4)c3)nccc2c1,6.555,train
NC1=N[C@](CF)(c2cc(Nc3ncc(F)c4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)CCO1,6.9,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(C#CC5CC5)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,C(#CC1CC1)c1cnc2c(Nc3cccc(C4CCOC=N4)c3)nccc2c1,6.5,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)CCO1,6.955,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,7.22,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2Cl)[C@H]2C[C@H]2O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,7.54,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)CCO1,7.46,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,7.15,train
NC1=N[C@](CF)(c2cc(Nc3nccc4cn(C(F)F)nc34)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3nccc4c[nH]nc34)c2)CCO1,4.725,test
NC1=N[C@](CF)(c2cc(Nc3nccc4nc(C(F)(F)F)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)CCO1,6.699999999999999,train
NC1=N[C@](CF)(c2cc(Nc3ncccc3F)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3ccccn3)c2)CCO1,6.18,train
NC1=N[C@](CF)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3ncnc4cccnc34)c2)CCO1,7.385,train
NC1=N[C@](CF)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(Nc3ncnc4cccnc34)c2)C2CC2O1,6.88,train
NC1=N[C@](CF)(c2cc(Nc3ncnc4sc(C(F)F)nc34)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3ncnc4scnc34)c2)CCO1,6.4350000000000005,test
NC1=N[C@](CF)(c2cc(Oc3cc(-c4ccccc4)cc(Cl)n3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3cc(-c4ccccc4)ccn3)c2)CCO1,5.09,train
NC1=N[C@](CF)(c2cc(Oc3cc(-c4ccccc4)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3cc(-c4ccccc4)ccn3)c2)CCO1,6.08,train
NC1=N[C@](CF)(c2cc(Oc3cc(Br)cc(Cl)n3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.625,train
NC1=N[C@](CF)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.74,train
NC1=N[C@](CF)(c2cc(Oc3cc(C(F)(F)F)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.46,train
NC1=N[C@](CF)(c2cc(Oc3cccc(C(F)(F)F)n3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.404999999999999,train
NC1=N[C@](CF)(c2cc(Oc3cccc(Cl)n3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.8,train
NC1=N[C@](CF)(c2cc(Oc3ccccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.965,train
NC1=N[C@](CF)(c2cc(Oc3cnccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3cnccn3)c2)CCO1,5.785,test
NC1=N[C@](CF)(c2cc(Oc3ncc(Cl)cc3F)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.565,train
NC1=N[C@](CF)(c2cc(Oc3nccc(C(F)(F)F)c3F)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.055,train
NC1=N[C@](CF)(c2cc(Oc3ncccc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,5.91,train
NC1=N[C@](CF)(c2cc(Oc3ncccc3F)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,6.465,train
NC1=N[C@](CF)(c2cc(Oc3ncccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ncccn3)c2)CCO1,5.0,test
NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COC1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,6.89,train
NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,7.58,train
NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,6.869999999999999,train
NC1=N[C@](CF)(c2cccc(Nc3nccc4cc(Cl)cnc34)c2)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)CCO1,7.045,train
NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,5.635,train
NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)n1)c1ccccn1,6.6,train
NC1=N[C@](CF)(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,O=C(Nc1cccc(C2CCOC=N2)n1)c1cc[nH]n1,7.395,train
NC1=N[C@](CO)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1,7.72,train
NC1=N[C@](c2cc(-c3nc4ccc(Cl)cc4o3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,C1=NC(c2cccc(-c3nc4ccccc4o3)c2)C2CC2O1,6.21,train
NC1=N[C@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,5.38,train
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,4.98,train
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,4.77,train
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,6.07,train
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.44,train
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cncc(C2N=COC3CC32)c1)c1ccccn1,6.94,train
NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,4.58,train
NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2Cl)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,6.405,train
NC1=N[C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN12,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C2=NCCCN12,7.7,train
NC1=N[C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,7.47,train
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)CO1,5.845,train
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCCF)c2)C2=NCC(F)(F)CN12,C1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,7.8,train
NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCF)c2)C2=NCC(F)(F)CN12,C1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,7.8,train
NC1=N[C@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,6.82,train
NC1=N[C@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,4.45,train
NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,C1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,7.28,train
NC1=N[C@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,C1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,7.495,train
NC1=N[C@](c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)n1)c1ccccn1,6.47,train
NC1=N[C@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1OCC(OCC3CC3)CC12,8.05,train
NC1=N[C@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1COCC[C@H]12,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1COCCC12,4.77,train
NC1=N[C@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1COCC[C@@H]12,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1COCCC12,5.11,train
NC1=N[C@]2(CO1)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3F)cc12,C1=NC2(CO1)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3)cc12,8.16,train
NC1=N[C@]2(CO1)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cncnc3)cc12,C1=NC2(CO1)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cncnc3)cc12,8.1,test
NC1=N[C@]2(CO1)c1cc(OCC3CCCCC3)ccc1Oc1ccc(-c3cncnc3)cc12,C1=NC2(CO1)c1cc(OCC3CCCCC3)ccc1Oc1ccc(-c3cncnc3)cc12,7.36,test
NC1=N[C@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,C1=NC2(COCC1)c1cc(-c3cccnc3)ccc1Oc1cnc(-c3ccncc3)cc12,6.645,train
NC1=N[C@]2(COCC1)c1cc(Br)ccc1Oc1cnc(Cl)cc12,C1=NC2(COCC1)c1ccccc1Oc1cnccc12,5.04,train
NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(-c4ccnc(F)c4)cc32)c2nccn21,C1=NC2(c3cc(-c4ccncc4)ccc3Oc3ccc(-c4cccnc4)cc32)c2nccn21,8.0,train
NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(C4=CCCOC4)cc32)c2nccn21,C1=NC2(c3cc(C4=CCCOC4)ccc3Oc3ccc(-c4cccnc4)cc32)c2nccn21,9.4,train
NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21,C1=NC2(c3cc(-c4cccnc4)ccc3Oc3ccc(N4CCOCC4)cc32)c2nccn21,6.72,train
NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc([N+]4=CCC(F)(F)CC4)cc32)c2nccn21,C1=NC2(c3cc(-c4cccnc4)ccc3Oc3ccc([N+]4=CCCCC4)cc32)c2nccn21,9.15,test
NC1=N[C@]2(c3cc(/C=C(\F)c4ccc(Cl)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@@H]2CS1,C(=Cc1ccccn1)c1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1,6.07,train
NC1=N[C@]2(c3cc(/C=C(\F)c4ccc(Cl)cn4)ccc3F)COC[C@@H]2CS1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,6.09,train
NC1=N[C@]2(c3ccc(F)cc3)CO[C@H](C3CC3)C[C@@H]2CS1,C1=NC2(c3ccccc3)COC(C3CC3)CC2CS1,4.81,train
NC1=N[C@]2(c3ccccc3F)CO[C@H](C3CC3)C[C@@H]2CS1,C1=NC2(c3ccccc3)COC(C3CC3)CC2CS1,4.59,train
NC1=N[C@]2(c3nc(NC(=O)c4ccc(Cl)cn4)cs3)CO[C@H](C(F)(F)F)C[C@@H]2CO1,O=C(Nc1csc(C23COCCC2COC=N3)n1)c1ccccn1,4.78,train
NC1=N[C@]2(c3nc(NC(=O)c4ccc(OC(F)F)cn4)cs3)CO[C@H](C(F)(F)F)C[C@@H]2CO1,O=C(Nc1csc(C23COCCC2COC=N3)n1)c1ccccn1,4.82,train
NC1=N[C@]2(c3nc(NC(=O)c4ncc(OC(F)F)cc4Cl)cs3)CO[C@H](C(F)(F)F)C[C@@H]2CO1,O=C(Nc1csc(C23COCCC2COC=N3)n1)c1ccccn1,5.16,train
NC1=N[C@]23CC[C@H](NC(=O)c4cccc(Cl)c4)C[C@@H]2[C@@H](COC3)S1,O=C(NC1CCC23COCC(SC=N2)C3C1)c1ccccc1,5.65,test
NC1=Nc2cc(F)c3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCN1C1CCCCC1,7.52,train
NC1=Nc2ccc(Oc3ccccc3)cc2CN1CCC(=O)NC1C2CC3CC(C2)CC1C3,O=C(CCN1C=Nc2ccc(Oc3ccccc3)cc2C1)NC1C2CC3CC(C2)CC1C3,7.96,validation
NC1=Nc2ccc3cc2CN1[C@@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCCN1C1CCCCC1,6.18,train
NC1=Nc2ccc3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCCN1C1CCCCC1,7.47,train
NC1=Nc2ccc3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCN1C1CCCCC1,7.77,train
NC1=Nc2ccc3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCOCC1)CCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCN1C1CCOCC1,7.14,test
NC1=Nc2ccc3cc2CN1[C@H](C1CCCCC1)CCC(=O)N([C@H]1CC[C@@H](C(=O)O)CC1)CCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCN1C1CCCCC1,6.51,train
NC1=Nc2cnc3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3cnc(cc3C2)Oc2cccc(c2)CCN1C1CCCCC1,8.15,validation
NCCCCCCNCCOc1ccc(Br)cc1NC(=O)Cc1cccc2ccccc12,O=C(Cc1cccc2ccccc12)Nc1ccccc1,4.74,test
NCCCCCCNCCOc1ccc(Br)cc1NC(=O)Cc1ccccc1Cl,O=C(Cc1ccccc1)Nc1ccccc1,4.55,train
NCCCCCN1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,O=C(Nc1cc(-c2ccccc2)ccc1N1CCNCC1)c1cccc2ccccc12,7.17,train
NCCNC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,c1ccc2cc(SCCCn3c4ccccc4c4ccccc43)ccc2c1,5.13,train
NCc1ccc(CNC(=O)C(Cc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,O=C(NCc1ccccc1)C(Cc1ccccc1)c1ccc(-c2ccccc2)cc1,4.57,validation
NCc1ccc(CNC(=O)Cc2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1,O=C(Cc1ccc(-c2ccccc2)cc1)NCc1ccccc1,4.19,train
NCc1ccc(CNC(=O)Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)cc1,O=C(Cc1ccc(-c2ccccc2)cc1)NCc1ccccc1,4.23,train
NNC(=O)CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1,c1ccc(C2NC(CN3CCOCC3)=Nc3ccccc32)cc1,4.0,test
NS(=O)(=O)c1ccc(CCNC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1,O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)NCCc1ccccc1,4.0,train
NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1,O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)Nc1ccccc1,4.0,validation
N[C@@H](Cc1c[nH]c2ccccc12)Cn1cc(-c2ccc(Cl)c(Cl)c2)nn1,c1ccc(-c2cn(CCCc3c[nH]c4ccccc34)nn2)cc1,4.68,test
N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc1,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccc(NC(=O)CCc2ccccc2)cc1,5.68,train
N[C@H](Cc1ccccc1)C(=O)Nc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc1,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccc(NC(=O)CCc2ccccc2)cc1,5.66,train
Nc1c(F)cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(OC(F)(F)F)c3)[C@H]2O)cc1OC(C(F)(F)F)C(F)(F)F,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,6.69,train
Nc1ccc2c(Br)cccc2n1,c1ccc2ncccc2c1,3.4,train
Nc1ccc2cc(Br)ccc2n1,c1ccc2ncccc2c1,3.47,train
Nc1ccc2ccc(Br)cc2n1,c1ccc2ncccc2c1,3.34,train
Nc1ccc2cccc(Br)c2n1,c1ccc2ncccc2c1,3.25,train
Nc1ccc2ccccc2n1,c1ccc2ncccc2c1,2.9000000000000004,train
Nc1cccc(CCc2ccc3cc[nH]c3c2)n1,c1ccc(CCc2ccc3cc[nH]c3c2)nc1,4.03,validation
